run_family,scenario_name,description,mechanism,num_outcomes,fee_bps,protocol_fee_bps,event_count,path_labels,max_price_change,all_prices_within_tolerance,all_buy_quotes_improved,lp_fairness_rows,solvency_passed,path_terminal_states,path_max_price_diff,path_max_funds_diff,path_max_residual_claimed_diff,reserve_required,releasable_pool,total_residual_claimed,divergence_implemented,divergence_max_price_entry_diff,divergence_max_quote_diff,divergence_max_nav_diff,divergence_max_nav_per_deposit_diff,divergence_solvency_match,invariant_failures
monte_carlo,linear_lambda_0030_mc_0036,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,5,50,25,12,primary,4E-80,True,True,2,True,1,0,0,0,0,265.5182209853067918551263192,265.5182209853067918551263192,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0036,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,5,50,25,12,primary,4E-80,True,True,2,True,1,0,0,0,0,265.5182209853067918551263192,265.5182209853067918551263192,True,3.619002232409621668296283551E-29,8.703019729720312395858338294E-27,0,0,True,0
monte_carlo,linear_lambda_0030_mc_0037,Randomized active-LP cancellation path.,reference_parallel_lmsr_reserve_residual,5,100,0,21,primary,3.143687057787538093212548344E-29,True,True,4,True,1,0,0,0,0E-28,393.3598626548193859701623254,393.3598626548193859701623254,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0037,Randomized active-LP cancellation path.,global_state_fungible_fees_reserve_residual,5,100,0,21,primary,2E-80,True,True,4,True,1,0,0,0,0E-28,393.3598626548193859701623256,393.3598626548193859701623256,True,7.217897309596824000141262482E-29,9.467723636119261821283889336E-27,2E-25,1E-27,True,0
monte_carlo,linear_lambda_0030_mc_0038,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,5,200,25,18,primary,4.538905482157159490687366396E-29,True,True,4,True,1,0,0,0,0,363.4056723904655939208199526,363.4056723904655939208199526,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0038,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,5,200,25,18,primary,2E-80,True,True,4,True,1,0,0,0,0,363.4056723904655939208199527,363.4056723904655939208199527,True,8.824844761327127236061708463E-29,1.011623775343588854927616804E-26,1E-25,1E-27,True,0
monte_carlo,linear_lambda_0030_mc_0039,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,5,50,0,13,primary,6.792636933491018050365797888E-30,True,True,4,True,1,0,0,0,0,406.0623539939482890229300825,406.0623539939482890229300824,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0039,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,5,50,0,13,primary,1E-80,True,True,4,True,1,0,0,0,0,406.0623539939482890229300824,406.0623539939482890229300823,True,9.108782267342194808953831179E-29,9.214353083812304563108511468E-27,0,1E-27,True,0
monte_carlo,linear_lambda_0030_mc_0040,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,5,100,25,13,primary,4E-80,True,True,3,True,1,0,0,0,0,334.5279934393480208392599157,334.5279934393480208392599156,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0040,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,5,100,25,13,primary,1E-80,True,True,3,True,1,0,0,0,0,334.5279934393480208392599156,334.5279934393480208392599156,True,1.226332123184622563865151809E-29,1.011623775343588854927616804E-26,0,0,True,0
monte_carlo,linear_lambda_0030_mc_0041,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,8,200,25,14,primary,3E-80,True,True,2,True,1,0,0,0,0,295.1071713133195007469878363,295.1071713133195007469878362,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0041,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,8,200,25,14,primary,1E-80,True,True,2,True,1,0,0,0,0,295.1071713133195007469878363,295.1071713133195007469878363,True,4.068909914306643051775373199E-29,6.265152338968267989468751316E-27,1E-25,2E-28,True,0
monte_carlo,linear_lambda_0030_mc_0042,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,8,100,25,14,primary,8.736188497621102202272979174E-30,True,True,4,True,1,0,0,0,0,470.8401463113424262032871275,470.8401463113424262032871275,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0042,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,8,100,25,14,primary,0E-80,True,True,4,True,1,0,0,0,0,470.8401463113424262032871275,470.8401463113424262032871275,True,1.903172456423850286072688698E-29,5.977025583755339314445706940E-27,0,1E-28,True,0
monte_carlo,linear_lambda_0030_mc_0043,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,5,100,25,11,primary,3.684084677289173988612124592E-29,True,True,2,True,1,0,0,0,0,331.4015099205061653938296728,331.4015099205061653938296728,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0043,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,5,100,25,11,primary,1E-80,True,True,2,True,1,0,0,0,0,331.4015099205061653938296728,331.4015099205061653938296728,True,2.157486072928915425846000774E-29,9.472621212818385170822370395E-27,0,1E-28,True,0
monte_carlo,linear_lambda_0030_mc_0044,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,3,200,0,18,primary,4.384178941113582929406727562E-29,True,True,4,True,1,0,0,0,0,260.5923974955824738235128136,260.5923974955824738235128136,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0044,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,3,200,0,18,primary,0E-80,True,True,4,True,1,0,0,0,0,260.5923974955824738235128136,260.5923974955824738235128136,True,8.828356016871307102292461046E-29,1.288018575149113956713433982E-26,0,1E-28,True,0
monte_carlo,linear_lambda_0030_mc_0045,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,5,100,25,13,primary,1E-80,True,True,2,True,1,0,0,0,0,217.6560805643147258895694588,217.6560805643147258895694588,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0045,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,5,100,25,13,primary,2E-80,True,True,2,True,1,0,0,0,0,217.6560805643147258895694587,217.6560805643147258895694587,True,3.453558048090728827902846256E-29,8.906152113926673236341662028E-27,1E-25,1E-27,True,0
monte_carlo,linear_lambda_0030_mc_0046,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,5,50,25,18,primary,3.725750620918098614701024373E-29,True,True,4,True,1,0,0,0,0,369.2966159639667316064104334,369.2966159639667316064104334,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0046,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,5,50,25,18,primary,2E-80,True,True,4,True,1,0,0,0,0,369.2966159639667316064104334,369.2966159639667316064104334,True,7.245030023079640837430230403E-29,9.874075090113726120934624666E-27,0,1E-28,True,0
monte_carlo,linear_lambda_0030_mc_0047,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,8,50,25,10,primary,1E-80,True,True,2,True,1,0,0,0,0,293.1626073457666901327097368,293.1626073457666901327097368,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0047,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,8,50,25,10,primary,1E-80,True,True,2,True,1,0,0,0,0,293.1626073457666901327097368,293.1626073457666901327097368,True,6.112031736936900134737016991E-29,6.338675928164565494561203281E-27,0,1E-28,True,0
monte_carlo,linear_lambda_0030_mc_0048,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,3,50,25,16,primary,7.360693078932824290026759224E-29,True,True,3,True,1,0,0,0,0,286.0238870968568808031305738,286.0238870968568808031305738,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0048,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,3,50,25,16,primary,0E-80,True,True,3,True,1,0,0,0,0,286.0238870968568808031305738,286.0238870968568808031305738,True,9.160221647647482223654981058E-29,1.360071799166887815537366733E-26,2E-26,0,True,0
monte_carlo,linear_lambda_0030_mc_0049,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,3,100,25,15,primary,6.290302910947013927881315176E-29,True,True,4,True,1,0,0,0,0,265.1377242019355231534862254,265.1377242019355231534862254,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0049,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,3,100,25,15,primary,2E-80,True,True,4,True,1,0,0,0,0,265.1377242019355231534862253,265.1377242019355231534862252,True,1.229529724670641163456449757E-28,1.150279271501274801230250860E-26,1E-25,1.0E-27,True,0
monte_carlo,linear_lambda_0030_mc_0050,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,5,50,0,17,primary,3.966435439174902844567805845E-29,True,True,4,True,1,0,0,0,0,274.8603076437371195660094175,274.8603076437371195660094175,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0050,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,5,50,0,17,primary,2E-80,True,True,4,True,1,0,0,0,0,274.8603076437371195660094175,274.8603076437371195660094175,True,1.848654259205704833034510941E-28,9.355859356895096172254438310E-27,0,2E-28,True,0
monte_carlo,linear_lambda_0030_mc_0051,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,5,100,25,13,primary,3.807140368269187435149495005E-29,True,True,3,True,1,0,0,0,0,338.5489079950727556538373145,338.5489079950727556538373145,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0051,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,5,100,25,13,primary,0E-80,True,True,3,True,1,0,0,0,0,338.5489079950727556538373145,338.5489079950727556538373145,True,1.148060350257174762538635900E-28,1.002851146708238054719683953E-26,0,1E-28,True,0
monte_carlo,linear_lambda_0030_mc_0052,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,8,100,25,13,primary,0E-80,True,True,2,True,1,0,0,0,0,322.5488147955680861032386969,322.5488147955680861032386969,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0052,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,8,100,25,13,primary,0E-80,True,True,2,True,1,0,0,0,0,322.5488147955680861032386969,322.5488147955680861032386969,True,3.723411717445111730063017027E-29,4.817360225479832399006941272E-27,0,0,True,0
monte_carlo,linear_lambda_0030_mc_0053,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,8,100,0,13,primary,4.328376973493045379127945237E-29,True,True,2,True,1,0,0,0,0,355.8908060996617031698303460,355.8908060996617031698303460,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0053,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,8,100,0,13,primary,1E-80,True,True,2,True,1,0,0,0,0,355.8908060996617031698303460,355.8908060996617031698303460,True,5.022176378438712287584762044E-29,5.432864162577772952822904624E-27,0,0,True,0
monte_carlo,linear_lambda_0030_mc_0054,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,5,100,25,15,primary,3E-80,True,True,3,True,1,0,0,0,0,302.0003605171037310235873034,302.0003605171037310235873034,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0054,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,5,100,25,15,primary,1E-80,True,True,3,True,1,0,0,0,0,302.0003605171037310235873034,302.0003605171037310235873034,True,2.683439899748527145522062015E-29,1.032414713050325073633100489E-26,0,0,True,0
monte_carlo,linear_lambda_0030_mc_0055,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,3,200,0,18,primary,4E-80,True,True,4,True,1,0,0,0,0,293.9650974215164882938404344,293.9650974215164882938404344,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0055,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,3,200,0,18,primary,1E-80,True,True,4,True,1,0,0,0,0,293.9650974215164882938404345,293.9650974215164882938404345,True,1.042654331323611484408824691E-29,1.681789298338956751906361105E-26,1E-25,1E-27,True,0
monte_carlo,linear_lambda_0030_mc_0056,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,3,100,25,11,primary,4E-80,True,True,2,True,1,0,0,0,0,161.4998922983885793387826227,161.4998922983885793387826226,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0056,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,3,100,25,11,primary,0E-80,True,True,2,True,1,0,0,0,0,161.4998922983885793387826227,161.4998922983885793387826226,True,2E-80,1.353201560190050235692361079E-27,0,0,True,0
monte_carlo,linear_lambda_0030_mc_0057,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,8,100,0,13,primary,3.265428206019438565396780141E-29,True,True,2,True,1,0,0,0,0,417.6240102706946868583919192,417.6240102706946868583919192,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0057,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,8,100,0,13,primary,0E-80,True,True,2,True,1,0,0,0,0,417.6240102706946868583919192,417.6240102706946868583919192,True,2.718402414167430804408260440E-29,5.916729167588722189148866590E-27,0,0,True,0
monte_carlo,linear_lambda_0030_mc_0058,Randomized active-LP cancellation path.,reference_parallel_lmsr_reserve_residual,3,50,25,17,primary,1.130002998905097597649693939E-28,True,True,3,True,1,0,0,0,0E-28,169.7099484705573358312264183,169.7099484705573358312264183,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0058,Randomized active-LP cancellation path.,global_state_fungible_fees_reserve_residual,3,50,25,17,primary,2E-80,True,True,3,True,1,0,0,0,0E-28,169.7099484705573358312264183,169.7099484705573358312264183,True,4.904936391607244668237630714E-29,1.583752438280386229047098943E-26,0,1E-28,True,0
monte_carlo,linear_lambda_0030_mc_0059,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,3,50,25,13,primary,1.366991052285421362536587483E-29,True,True,4,True,1,0,0,0,0,252.2614026456513244190306062,252.2614026456513244190306062,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0059,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,3,50,25,13,primary,2E-80,True,True,4,True,1,0,0,0,0,252.2614026456513244190306062,252.2614026456513244190306062,True,1.742360205915399468536919931E-28,1.585476890465910477629819230E-26,0,2E-28,True,0
monte_carlo,linear_lambda_0030_mc_0060,Randomized active-LP cancellation path.,reference_parallel_lmsr_reserve_residual,5,100,25,15,primary,0.0,True,True,3,True,1,0,0,0,0E-28,382.1264281679979400428752336,382.1264281679979400428752336,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0060,Randomized active-LP cancellation path.,global_state_fungible_fees_reserve_residual,5,100,25,15,primary,0.0,True,True,3,True,1,0,0,0,0E-28,382.1264281679979400428752336,382.1264281679979400428752336,True,0,1.011623775343588854927616804E-26,0,0,True,0
monte_carlo,linear_lambda_0030_mc_0061,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,5,50,25,15,primary,4E-80,True,True,3,True,1,0,0,0,0,268.1389582533140342534288533,268.1389582533140342534288533,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0061,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,5,50,25,15,primary,1E-80,True,True,3,True,1,0,0,0,0,268.1389582533140342534288533,268.1389582533140342534288533,True,2.683275764671192638754742449E-29,7.764149812987728076848309897E-27,0,1E-28,True,0
monte_carlo,linear_lambda_0030_mc_0062,Randomized active-LP cancellation path.,reference_parallel_lmsr_reserve_residual,3,200,0,21,primary,3.373051304912625219172309117E-29,True,True,4,True,1,0,0,0,0E-27,289.9445108247412070920218914,289.9445108247412070920218914,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0062,Randomized active-LP cancellation path.,global_state_fungible_fees_reserve_residual,3,200,0,21,primary,2E-80,True,True,4,True,1,0,0,0,0E-27,289.9445108247412070920218914,289.9445108247412070920218914,True,1.057232078239380844155180956E-28,1.288575069426679262439025995E-26,0,1E-28,True,0
monte_carlo,linear_lambda_0030_mc_0063,Randomized active-LP resolved market path.,reference_parallel_lmsr_reserve_residual,3,100,25,10,primary,0E-80,True,True,2,True,1,0,0,0,0,163.6889768936434701816491969,163.6889768936434701816491969,False,,,,,,0
monte_carlo,linear_lambda_0030_mc_0063,Randomized active-LP resolved market path.,global_state_fungible_fees_reserve_residual,3,100,25,10,primary,0E-80,True,True,2,True,1,0,0,0,0,163.6889768936434701816491969,163.6889768936434701816491969,True,1.721651007833543159494456628E-29,6.360390416695579716807270104E-27,0,0,True,0
adversarial,linear_lambda_0030_adv_0000,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr_reserve_residual,3,100,25,7,primary,1E-80,True,True,2,True,1,0,0,0,0,148.2817897446481088350490443,148.2817897446481088350490443,False,,,,,,0
adversarial,linear_lambda_0030_adv_0000,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",global_state_fungible_fees_reserve_residual,3,100,25,7,primary,0E-80,True,True,2,True,1,0,0,0,0,148.2817897446481088350490443,148.2817897446481088350490443,True,1.755016865707287095643882235E-29,3.612477245367668653049647992E-27,0,1E-27,True,0
adversarial,linear_lambda_0030_adv_0001,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr_reserve_residual,3,100,25,6,primary,1E-80,True,True,2,True,1,0,0,0,0,154.2817897446481088350490442,154.2817897446481088350490442,False,,,,,,0
adversarial,linear_lambda_0030_adv_0001,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",global_state_fungible_fees_reserve_residual,3,100,25,6,primary,0E-80,True,True,2,True,1,0,0,0,0,154.2817897446481088350490442,154.2817897446481088350490442,True,1.755016865707287095643882235E-29,3.612477245367668653049647992E-27,0,0,True,0
adversarial,linear_lambda_0030_adv_0006,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr_reserve_residual,3,100,25,8,primary,2E-80,True,True,2,True,1,0,0,0,0,148.8726464291080222059192625,148.8726464291080222059192625,False,,,,,,0
adversarial,linear_lambda_0030_adv_0006,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",global_state_fungible_fees_reserve_residual,3,100,25,8,primary,1E-80,True,True,2,True,1,0,0,0,0,148.8726464291080222059192625,148.8726464291080222059192625,True,1.699584754555336947992009470E-29,5.270795392529725222726392516E-27,0,1E-27,True,0
adversarial,linear_lambda_0030_adv_0007,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr_reserve_residual,3,100,25,8,primary,2E-80,True,True,2,True,1,0,0,0,0.00,153.3726464291080222059192625,153.3726464291080222059192625,False,,,,,,0
adversarial,linear_lambda_0030_adv_0007,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=hedge",global_state_fungible_fees_reserve_residual,3,100,25,8,primary,1E-80,True,True,2,True,1,0,0,0,0.00,153.3726464291080222059192625,153.3726464291080222059192625,True,1.699584754555336947992009470E-29,5.270795392529725222726392516E-27,0,0,True,0
adversarial,linear_lambda_0030_adv_0014,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr_reserve_residual,3,100,25,9,primary,1E-80,True,True,2,True,1,0,0,0,0,140.5806206373584448131647886,140.5806206373584448131647886,False,,,,,,0
adversarial,linear_lambda_0030_adv_0014,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=trend, winner_policy=favorite",global_state_fungible_fees_reserve_residual,3,100,25,9,primary,0E-80,True,True,2,True,1,0,0,0,0,140.5806206373584448131647886,140.5806206373584448131647886,True,1.755016865707287095643882235E-29,3.612477245367668653049647992E-27,0,0,True,0
adversarial,linear_lambda_0030_adv_0015,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr_reserve_residual,3,100,25,7,primary,1E-80,True,True,2,True,1,0,0,0,0,158.5806206373584448131647886,158.5806206373584448131647886,False,,,,,,0
adversarial,linear_lambda_0030_adv_0015,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=trend, winner_policy=hedge",global_state_fungible_fees_reserve_residual,3,100,25,7,primary,0E-80,True,True,2,True,1,0,0,0,0,158.5806206373584448131647886,158.5806206373584448131647886,True,1.755016865707287095643882235E-29,3.612477245367668653049647992E-27,0,0,True,0
adversarial,linear_lambda_0030_adv_0016,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr_reserve_residual,3,100,25,8,primary,1E-80,True,True,2,True,1,0,0,0,0,152.3344549465230587714174597,152.3344549465230587714174597,False,,,,,,0
adversarial,linear_lambda_0030_adv_0016,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=favorite",global_state_fungible_fees_reserve_residual,3,100,25,8,primary,0E-80,True,True,2,True,1,0,0,0,0,152.3344549465230587714174597,152.3344549465230587714174597,True,1.755016865707287095643882235E-29,3.612477245367668653049647992E-27,0,0,True,0
adversarial,linear_lambda_0030_adv_0017,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr_reserve_residual,3,100,25,8,primary,1E-80,True,True,2,True,1,0,0,0,0,146.3344549465230587714174597,146.3344549465230587714174597,False,,,,,,0
adversarial,linear_lambda_0030_adv_0017,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0, post_entry_mode=reversion, winner_policy=hedge",global_state_fungible_fees_reserve_residual,3,100,25,8,primary,0E-80,True,True,2,True,1,0,0,0,0,146.3344549465230587714174597,146.3344549465230587714174597,True,1.755016865707287095643882235E-29,3.612477245367668653049647992E-27,0,0,True,0
adversarial,linear_lambda_0030_adv_0020,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=favorite",reference_parallel_lmsr_reserve_residual,3,100,25,10,primary,2E-80,True,True,2,True,1,0,0,0,0,141.1507346699166641817227760,141.1507346699166641817227760,False,,,,,,0
adversarial,linear_lambda_0030_adv_0020,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=favorite",global_state_fungible_fees_reserve_residual,3,100,25,10,primary,1E-80,True,True,2,True,1,0,0,0,0,141.1507346699166641817227760,141.1507346699166641817227760,True,1.699584754555336947992009470E-29,5.270795392529725222726392516E-27,0,0,True,0
adversarial,linear_lambda_0030_adv_0021,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=hedge",reference_parallel_lmsr_reserve_residual,3,100,25,9,primary,2E-80,True,True,2,True,1,0,0,0,0.00,157.6507346699166641817227760,157.6507346699166641817227760,False,,,,,,0
adversarial,linear_lambda_0030_adv_0021,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=trend, winner_policy=hedge",global_state_fungible_fees_reserve_residual,3,100,25,9,primary,1E-80,True,True,2,True,1,0,0,0,0.00,157.6507346699166641817227760,157.6507346699166641817227760,True,1.699584754555336947992009470E-29,5.270795392529725222726392516E-27,0,1E-27,True,0
adversarial,linear_lambda_0030_adv_0022,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",reference_parallel_lmsr_reserve_residual,3,100,25,9,primary,2E-80,True,True,2,True,1,0,0,0,0,152.9656614131977569474722358,152.9656614131977569474722358,False,,,,,,0
adversarial,linear_lambda_0030_adv_0022,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=favorite",global_state_fungible_fees_reserve_residual,3,100,25,9,primary,1E-80,True,True,2,True,1,0,0,0,0,152.9656614131977569474722358,152.9656614131977569474722358,True,1.699584754555336947992009470E-29,5.270795392529725222726392516E-27,0,0,True,0
adversarial,linear_lambda_0030_adv_0023,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",reference_parallel_lmsr_reserve_residual,3,100,25,10,primary,2E-80,True,True,2,True,1,0,0,0,0.00,145.4656614131977569474722358,145.4656614131977569474722358,False,,,,,,0
adversarial,linear_lambda_0030_adv_0023,"Adversarial fairness search: pre_entry=6, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=reversion, winner_policy=hedge",global_state_fungible_fees_reserve_residual,3,100,25,10,primary,1E-80,True,True,2,True,1,0,0,0,0.00,145.4656614131977569474722358,145.4656614131977569474722358,True,1.699584754555336947992009470E-29,5.270795392529725222726392516E-27,0,0,True,0
adversarial,linear_lambda_0030_adv_0024,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr_reserve_residual,3,100,25,7,primary,1.726236382983195709702754400E-28,True,True,2,True,1,0,0,0,0,140.3780284647955202734089946,140.3780284647955202734089946,False,,,,,,0
adversarial,linear_lambda_0030_adv_0024,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=favorite",global_state_fungible_fees_reserve_residual,3,100,25,7,primary,1E-80,True,True,2,True,1,0,0,0,0,140.3780284647955202734089946,140.3780284647955202734089946,True,1.908607674869769858186017832E-28,1.622783236639624061137442721E-26,0,0,True,0
adversarial,linear_lambda_0030_adv_0025,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr_reserve_residual,3,100,25,6,primary,1.726236382983195709702754400E-28,True,True,2,True,1,0,0,0,0,160.3780284647955202734089946,160.3780284647955202734089946,False,,,,,,0
adversarial,linear_lambda_0030_adv_0025,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0, post_entry_mode=idle, winner_policy=hedge",global_state_fungible_fees_reserve_residual,3,100,25,6,primary,1E-80,True,True,2,True,1,0,0,0,0,160.3780284647955202734089946,160.3780284647955202734089946,True,1.908607674869769858186017832E-28,1.622783236639624061137442721E-26,0,0,True,0
adversarial,linear_lambda_0030_adv_0030,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",reference_parallel_lmsr_reserve_residual,3,100,25,8,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,0,0,142.2728811959374344933660815,142.2728811959374344933660815,False,,,,,,0
adversarial,linear_lambda_0030_adv_0030,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=favorite",global_state_fungible_fees_reserve_residual,3,100,25,8,primary,2E-80,True,True,2,True,1,0,0,0,0,142.2728811959374344933660815,142.2728811959374344933660815,True,1.959302580148217409032438096E-29,1.714601726499077854684654244E-26,0,0,True,0
adversarial,linear_lambda_0030_adv_0031,"Adversarial fairness search: pre_entry=20, late_delta_b=20, counterflow_ratio=0.25, post_entry_mode=idle, winner_policy=hedge",reference_parallel_lmsr_reserve_residual,3,100,25,8,primary,2.339249273041892416921891970E-29,True,True,2,True,1,0,0,0,0.00,157.2728811959374344933660815,157.2728811959374344933660815,False,,,,,,0
